0.9454 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
11.2643 	EXP 	Fixation: autoDraw = False
11.2643 	EXP 	text: autoDraw = False
11.2643 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
11.2643 	EXP 	text: height = np.float64(0.05)
11.2643 	EXP 	text: height = np.float64(0.05)
11.2643 	EXP 	text: height = np.float64(0.05)
11.2643 	EXP 	text: text = 'RED'
11.2643 	EXP 	Fixation: autoDraw = True
11.3816 	EXP 	Device response: <KeyPress from None: t=11.245986708334385, value=b, duration=0.12033249999876716>
11.7477 	INFO 	Keyboard events cleared
11.7476 	EXP 	Fixation: autoDraw = False
11.7476 	EXP 	text: autoDraw = True
12.4147 	EXP 	Device response: <KeyPress from None: t=12.410948041666416, value=b, duration=None>
12.4147 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_response': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
12.4174 	DATA 	Keypress: b
12.4309 	EXP 	Fixation: autoDraw = False
12.4309 	EXP 	text: autoDraw = False
12.4309 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.4309 	EXP 	text: height = np.float64(0.05)
12.4309 	EXP 	text: height = np.float64(0.05)
12.4309 	EXP 	text: height = np.float64(0.05)
12.4309 	EXP 	text: text = 'BLUE'
12.4309 	EXP 	Fixation: autoDraw = True
12.5649 	EXP 	Device response: <KeyPress from None: t=12.410948041666416, value=b, duration=0.14029925000068033>
12.9142 	INFO 	Keyboard events cleared
12.9142 	EXP 	Fixation: autoDraw = False
12.9142 	EXP 	text: autoDraw = True
13.5093 	DATA 	Keypress: r
13.5149 	EXP 	Device response: <KeyPress from None: t=13.506925708334165, value=r, duration=None>
13.5149 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_response': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
13.5308 	EXP 	Fixation: autoDraw = False
13.5308 	EXP 	text: autoDraw = False
13.5308 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
13.5308 	EXP 	text: height = np.float64(0.05)
13.5308 	EXP 	text: height = np.float64(0.05)
13.5308 	EXP 	text: height = np.float64(0.05)
13.5308 	EXP 	text: text = 'RED'
13.5308 	EXP 	Fixation: autoDraw = True
13.6314 	EXP 	Device response: <KeyPress from None: t=13.506925708334165, value=r, duration=0.11629199999879347>
14.0143 	INFO 	Keyboard events cleared
14.0143 	EXP 	Fixation: autoDraw = False
14.0143 	EXP 	text: autoDraw = True
14.5517 	DATA 	Keypress: r
14.5648 	EXP 	Device response: <KeyPress from None: t=14.5489519583316, value=r, duration=None>
14.5648 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_response': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
14.5809 	EXP 	Fixation: autoDraw = False
14.5809 	EXP 	text: autoDraw = False
14.5809 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
14.5809 	EXP 	text: text = 'RED'
14.5809 	EXP 	Fixation: autoDraw = True
14.6648 	EXP 	Device response: <KeyPress from None: t=14.5489519583316, value=r, duration=0.10823904166682041>
15.0643 	INFO 	Keyboard events cleared
15.0643 	EXP 	Fixation: autoDraw = False
15.0643 	EXP 	text: autoDraw = True
15.6702 	DATA 	Keypress: b
15.6814 	EXP 	Device response: <KeyPress from None: t=15.667843125000218, value=b, duration=None>
15.6815 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_response': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
15.6975 	EXP 	Fixation: autoDraw = False
15.6975 	EXP 	text: autoDraw = False
15.6975 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
15.6975 	EXP 	text: height = np.float64(0.05)
15.6975 	EXP 	text: height = np.float64(0.05)
15.6975 	EXP 	text: height = np.float64(0.05)
15.6975 	EXP 	text: text = 'BLUE'
15.6975 	EXP 	Fixation: autoDraw = True
15.8148 	EXP 	Device response: <KeyPress from None: t=15.667843125000218, value=b, duration=0.14430841666762717>
16.1809 	INFO 	Keyboard events cleared
16.1809 	EXP 	Fixation: autoDraw = False
16.1809 	EXP 	text: autoDraw = True
16.7647 	EXP 	Device response: <KeyPress from None: t=16.76181808333422, value=r, duration=None>
16.7647 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_response': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
16.7673 	DATA 	Keypress: r
16.7809 	EXP 	Fixation: autoDraw = False
16.7809 	EXP 	text: autoDraw = False
16.7809 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.7809 	EXP 	text: height = np.float64(0.05)
16.7809 	EXP 	text: height = np.float64(0.05)
16.7809 	EXP 	text: height = np.float64(0.05)
16.7809 	EXP 	text: text = 'RED'
16.7809 	EXP 	Fixation: autoDraw = True
16.8482 	EXP 	Device response: <KeyPress from None: t=16.76181808333422, value=r, duration=0.07227774999773828>
17.2643 	INFO 	Keyboard events cleared
17.2643 	EXP 	Fixation: autoDraw = False
17.2643 	EXP 	text: autoDraw = True
17.8520 	DATA 	Keypress: r
17.8647 	EXP 	Device response: <KeyPress from None: t=17.849813624998205, value=r, duration=None>
17.8647 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_response': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
17.8808 	EXP 	Fixation: autoDraw = False
17.8808 	EXP 	text: autoDraw = False
17.8808 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
17.8808 	EXP 	text: text = 'RED'
17.8808 	EXP 	Fixation: autoDraw = True
17.9646 	EXP 	Device response: <KeyPress from None: t=17.849813624998205, value=r, duration=0.11227754166975501>
18.3642 	INFO 	Keyboard events cleared
18.3641 	EXP 	Fixation: autoDraw = False
18.3641 	EXP 	text: autoDraw = True
19.3281 	DATA 	Keypress: b
19.3315 	EXP 	Device response: <KeyPress from None: t=19.32574300000124, value=b, duration=None>
19.3315 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_response': 'b', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
19.3475 	EXP 	Fixation: autoDraw = False
19.3475 	EXP 	text: autoDraw = False
19.3475 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.3475 	EXP 	text: height = np.float64(0.05)
19.3475 	EXP 	text: height = np.float64(0.05)
19.3475 	EXP 	text: height = np.float64(0.05)
19.3475 	EXP 	text: text = 'BLUE'
19.3475 	EXP 	Fixation: autoDraw = True
19.4983 	EXP 	Device response: <KeyPress from None: t=19.32574300000124, value=b, duration=0.16429995833095745>
19.8309 	INFO 	Keyboard events cleared
19.8308 	EXP 	Fixation: autoDraw = False
19.8308 	EXP 	text: autoDraw = True
20.5031 	DATA 	Keypress: b
20.5147 	EXP 	Device response: <KeyPress from None: t=20.500672541667882, value=b, duration=None>
